0,0,0
0,0,0
5,4,1
1,0,1
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
0,0,0
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
3,0,3
7,0,7
0,0,0
1,0,1
1,0,1
4,0,4
1,1,0
1,0,1
0,0,0
2,0,2
2,0,2
2,0,2
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,2
2,0,2
2,0,2
0,0,0
1,0,1
1,0,1
3,0,3
1,0,1
6,0,6
1,1,0
0,0,0
1,1,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
2,2,0
3,3,0
0,0,0
1,0,1
1,1,0
1,1,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
1,0,1
0,0,0
2,0,2
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
2,1,1
1,1,0
1,0,1
1,1,0
2,0,2
1,0,1
1,0,1
1,0,1
2,2,0
1,1,0
1,1,0
1,1,0
3,3,0
1,0,1
2,2,0
1,1,0
2,0,2
1,0,1
3,3,0
1,1,0
1,1,0
0,0,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
4,1,3
4,1,3
4,1,3
4,1,3
0,0,0
1,1,0
1,1,0
1,1,0
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
2,1,1
1,0,1
2,1,1
2,0,2
1,0,1
1,1,0
0,0,0
1,0,1
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
5,0,5
1,1,0
1,1,0
1,0,1
0,0,0
1,0,1
2,2,0
1,1,0
0,0,0
2,2,0
2,2,0
1,0,1
1,1,0
0,0,0
4,1,3
1,0,1
1,0,1
1,0,1
2,2,0
1,1,0
0,0,0
1,0,1
1,0,1
1,1,0
3,2,1
2,1,1
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
0,0,0
1,0,1
1,1,0
1,1,0
0,0,0
0,0,0
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
1,0,1
1,0,1
3,3,0
3,3,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,4,1
1,0,1
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
1,0,1
2,2,0
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
1,1,0
1,1,0
1,0,1
0,0,0
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
2,1,1
2,1,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
2,2,0
2,2,0
1,0,1
3,1,2
1,1,0
3,2,1
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
2,0,2
1,1,0
0,0,0
1,1,0
1,1,0
1,1,0
1,0,1
1,1,0
1,1,0
0,0,0
2,0,2
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,1,0
2,0,2
2,2,0
0,0,0
1,0,1
0,0,0
1,0,1
75,36,39
1,0,1
1,0,1
1,0,1
7,7,0
0,0,0
0,0,0
1,0,1
1,0,1
2,0,2
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
0,0,0
0,0,0
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
1,0,1
1,0,1
2,0,2
2,0,2
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
0,0,0
1,0,1
1,0,1
2,0,2
1,0,1
1,0,1
0,0,0
2,0,2
2,0,2
2,0,2
0,0,0
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
1,1,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
1,0,1
0,0,0
2,0,2
3,0,3
1,1,0
2,1,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
2,0,2
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
5,4,1
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
3,0,3
7,0,7
0,0,0
1,0,1
1,0,1
4,0,4
1,1,0
1,0,1
0,0,0
2,0,2
2,0,2
2,0,2
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,2
2,0,2
2,0,2
1,0,1
3,0,3
6,0,6
1,1,0
0,0,0
1,1,0
1,0,1
0,0,0
1,0,1
3,0,3
1,0,1
3,3,0
0,0,0
1,0,1
1,1,0
1,1,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
2,0,2
1,0,1
0,0,0
2,0,2
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
1,1,0
1,0,1
2,0,2
1,1,0
1,0,1
1,0,1
1,0,1
1,1,0
1,1,0
1,1,0
1,1,0
3,3,0
1,0,1
2,2,0
1,0,1
0,0,0
1,0,1
3,3,0
1,1,0
1,1,0
1,1,0
1,0,1
0,0,0
1,0,1
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
1,1,0
1,1,0
1,1,0
1,0,1
1,0,1
0,0,0
0,0,0
1,1,0
0,0,0
1,0,1
0,0,0
2,1,1
1,0,1
2,1,1
2,0,2
1,0,1
1,1,0
0,0,0
1,0,1
0,0,0
1,1,0
4,4,0
0,0,0
5,0,5
0,0,0
1,1,0
0,0,0
1,0,1
1,1,0
2,2,0
1,1,0
0,0,0
0,0,0
2,2,0
2,2,0
1,1,0
1,1,0
0,0,0
4,1,3
1,0,1
1,0,1
1,0,1
2,2,0
1,1,0
0,0,0
1,0,1
1,0,1
1,1,0
3,2,1
2,1,1
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
1,1,0
1,1,0
1,1,0
0,0,0
3,3,0
0,0,0
0,0,0
1,0,1
0,0,0
1,1,0
0,0,0
0,0,0
1,0,1
3,3,0
3,3,0
0,0,0
0,0,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
1,1,0
0,0,0
0,0,0
5,4,1
1,0,1
0,0,0
0,0,0
0,0,0
1,1,0
1,0,1
2,2,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
1,1,0
1,1,0
1,0,1
0,0,0
1,1,0
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
0,0,0
2,0,2
2,0,2
0,0,0
0,0,0
0,0,0
1,1,0
1,0,1
1,0,1
2,2,0
2,2,0
1,0,1
3,1,2
1,0,1
3,3,0
1,1,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
2,0,2
1,1,0
1,1,0
1,1,0
1,1,0
1,0,1
1,1,0
1,1,0
2,2,0
0,0,0
2,0,2
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
2,0,2
2,2,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
2,0,2
1,0,1
1,0,1
1,0,1
7,7,0
0,0,0
0,0,0
1,0,1
1,0,1
2,0,2
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,1,0
1,0,1
0,0,0
0,0,0
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
1,1,0
0,0,0
1,0,1
1,0,1
2,1,1
0,0,0
3,3,0
1,0,1
1,1,0
2,1,1
1,0,1
1,1,0
1,1,0
1,0,1
0,0,0
1,1,0
1,0,1
1,1,0
0,0,0
1,0,1
0,0,0
1,1,0
1,0,1
0,0,0
1,1,0
1,0,1
0,0,0
1,0,1
1,1,0
2,1,1
1,1,0
1,0,1
0,0,0
1,0,1
1,1,0
2,0,2
1,0,1
1,1,0
2,0,2
1,0,1
1,0,1
1,0,1
1,0,1
2,0,2
2,0,2
0,0,0
1,1,0
1,1,0
1,0,1
0,0,0
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
2,0,2
3,0,3
0,0,0
1,1,0
2,0,2
1,1,0
2,2,0
0,0,0
0,0,0
0,0,0
1,1,0
1,0,1
0,0,0
0,0,0
70,22,48
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
0,0,0
2,0,2
2,0,2
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
4,0,4
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
4,4,0
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
1,1,0
1,0,1
0,0,0
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
3,0,3
7,0,7
0,0,0
1,0,1
0,0,0
1,0,1
4,0,4
1,1,0
1,0,1
0,0,0
2,0,2
2,0,2
2,0,2
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
2,0,2
2,0,2
2,0,2
0,0,0
1,0,1
1,0,1
3,0,3
1,0,1
6,0,6
1,1,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
3,3,0
0,0,0
1,1,0
0,0,0
1,0,1
4,4,0
1,1,0
1,1,0
2,1,1
3,2,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
2,1,1
1,0,1
1,0,1
3,1,2
1,1,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,1,0
1,0,1
1,0,1
0,0,0
0,0,0
2,2,0
1,1,0
2,2,0
1,0,1
0,0,0
0,0,0
4,4,0
1,1,0
2,2,0
2,2,0
1,1,0
1,1,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,1,3
4,1,3
4,1,3
4,1,3
1,1,0
2,0,2
0,0,0
1,1,0
1,0,1
3,3,0
1,1,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
1,1,0
5,0,5
1,1,0
0,0,0
1,0,1
0,0,0
1,1,0
1,1,0
4,1,3
1,0,1
1,0,1
1,0,1
1,1,0
2,2,0
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,1,0
1,0,1
3,2,1
1,0,1
2,1,1
1,1,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
2,2,0
1,0,1
0,0,0
0,0,0
1,0,1
3,3,0
1,1,0
3,3,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0,1
1,1,0
1,1,0
1,0,1
2,2,0
4,0,4
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
1,1,0
1,0,1
1,1,0
1,0,1
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
0,0,0
1,0,1
1,1,0
0,0,0
0,0,0
1,1,0
1,1,0
2,2,0
0,0,0
1,1,0
2,2,0
1,1,0
1,0,1
1,1,0
1,1,0
3,1,2
1,0,1
3,1,2
1,1,0
1,0,1
1,0,1
1,1,0
1,1,0
2,2,0
2,2,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
1,1,0
0,0,0
1,1,0
1,1,0
0,0,0
2,2,0
1,1,0
1,0,1
1,1,0
1,0,1
1,0,1
1,0,1
0,0,0
1,1,0
0,0,0
3,2,1
0,0,0
1,0,1
0,0,0
2,0,2
0,0,0
0,0,0
1,0,1
1,1,0
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
0,0,0
2,0,2
0,0,0
1,1,0
2,1,1
1,0,1
1,0,1
2,1,1
1,0,1
2,0,2
1,1,0
1,1,0
1,0,1
1,1,0
2,0,2
1,1,0
1,1,0
2,1,1
1,0,1
4,1,3
5,2,3
1,0,1
0,0,0
1,1,0
0,0,0
1,1,0
1,1,0
2,1,1
1,0,1
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
1,1,0
2,0,2
4,1,3
1,1,0
1,0,1
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
1,0,1
1,1,0
1,1,0
3,1,2
1,1,0
0,0,0
1,1,0
1,1,0
0,0,0
1,1,0
2,1,1
1,1,0
0,0,0
1,1,0
1,0,1
0,0,0
1,0,1
1,1,0
0,0,0
0,0,0
2,0,2
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
2,0,2
1,1,0
1,0,1
1,1,0
0,0,0
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
1,0,1
2,1,1
0,0,0
1,0,1
1,1,0
1,1,0
1,0,1
4,1,3
1,1,0
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
1,1,0
1,1,0
1,0,1
0,0,0
0,0,0
1,1,0
2,1,1
1,0,1
0,0,0
1,1,0
1,1,0
1,0,1
1,1,0
1,0,1
2,1,1
1,0,1
0,0,0
0,0,0
1,0,1
2,2,0
0,0,0
3,0,3
1,1,0
1,1,0
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
3,0,3
0,0,0
2,1,1
0,0,0
0,0,0
0,0,0
1,1,0
3,0,3
2,1,1
1,0,1
4,1,3
3,1,2
1,0,1
0,0,0
1,0,1
2,2,0
1,1,0
2,1,1
0,0,0
0,0,0
0,0,0
1,1,0
2,0,2
1,1,0
0,0,0
2,2,0
0,0,0
1,0,1
1,0,1
1,0,1
3,1,2
1,0,1
2,0,2
4,0,4
1,0,1
1,0,1
0,0,0
1,1,0
2,2,0
0,0,0
1,0,1
0,0,0
0,0,0
2,1,1
95,26,69
1,0,1
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
2,0,2
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
0,0,0
0,0,0
1,0,1
1,1,0
0,0,0
1,1,0
0,0,0
0,0,0
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
3,0,3
0,0,0
1,0,1
1,0,1
1,0,1
1,1,0
1,0,1
0,0,0
1,0,1
1,0,1
2,0,2
2,2,0
1,1,0
1,0,1
2,0,2
1,0,1
1,0,1
1,0,1
0,0,0
1,1,0
1,1,0
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
0,0,0
1,1,0
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,1,0
0,0,0
1,0,1
0,0,0
1,1,0
1,0,1
0,0,0
4,0,4
4,0,4
2,0,2
2,0,2
0,0,0
2,0,2
0,0,0
1,0,1
1,0,1
0,0,0
1,0,1
1,0,1
2,0,2
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
1,0,1
1,0,1
1,0,1
3,0,3
0,0,0
6,0,6
2,0,2
5,0,5
1,1,0
0,0,0
1,0,1
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
5,0,5
3,0,3
2,0,2
1,0,1
1,0,1
1,0,1
1,1,0
4,4,0
0,0,0
0,0,0
2,2,0
0,0,0
6,6,0
2,2,0
1,1,0
1,1,0
