,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31,e_32,e_33,e_34,e_35,e_36,e_37,e_38,e_39,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199
0,1.59821,1.56923,1.52267,1.48756,1.47148,1.45891,1.44475,1.42938,1.4143,1.40037,1.38923,1.37858,1.36953,1.36286,1.35565,1.34863,1.34334,1.34205,1.33432,1.33061,1.3304,1.3302,1.33002,1.32978,1.32956,1.32929,1.32899,1.32874,1.32848,1.32823,1.32821,1.32818,1.32814,1.32811,1.32807,1.32803,1.32801,1.32797,1.32795,1.32791,1.32788,1.32785,1.32781,1.32778,1.32776,1.32774,1.32772,1.32769,1.32767,1.32764,1.32761,1.32759,1.32757,1.32754,1.3275,1.32747,1.32745,1.32742,1.32739,1.32736,1.32733,1.32731,1.32728,1.32725,1.32722,1.32719,1.32716,1.32713,1.3271,1.32708,1.32705,1.32703,1.32699,1.32695,1.32692,1.32688,1.32685,1.32682,1.3268,1.32677,1.32673,1.3267,1.32666,1.32663,1.3266,1.32657,1.32653,1.32651,1.32648,1.32645,1.32642,1.3264,1.32637,1.32634,1.32631,1.32628,1.32624,1.32621,1.32618,1.32615,1.32611,1.32608,1.32606,1.32602,1.32599,1.32595,1.32592,1.3259,1.32587,1.32584,1.32581,1.32579,1.32576,1.32573,1.3257,1.32568,1.32565,1.32561,1.32558,1.32555,1.32552,1.3255,1.32547,1.32544,1.32541,1.32538,1.32535,1.32533,1.32528,1.32524,1.3252,1.32518,1.32515,1.32512,1.32509,1.32506,1.32502,1.32499,1.32496,1.32493,1.3249,1.32487,1.32485,1.32482,1.32479,1.32475,1.32472,1.3247,1.32467,1.32464,1.3246,1.32457,1.32454,1.3245,1.32447,1.32445,1.32442,1.3244,1.32437,1.32435,1.32433,1.32431,1.32427,1.32424,1.32421,1.32418,1.32415,1.32412,1.3241,1.32407,1.32405,1.32401,1.32399,1.32397,1.32395,1.32392,1.32389,1.32386,1.32382,1.32379,1.32377,1.32374,1.32372,1.32368,1.32365,1.32362,1.32358,1.32355,1.32352,1.3235,1.32347,1.32344,1.32341,1.32337,1.32334,1.3233,1.32327,1.32325,1.32323,1.3232
