,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31,e_32,e_33,e_34,e_35,e_36,e_37,e_38,e_39,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199
0,1.60819,1.59286,1.57596,1.5582,1.53979,1.52176,1.50474,1.48919,1.47558,1.46343,1.45292,1.44395,1.43601,1.42911,1.42285,1.41712,1.41189,1.40704,1.40247,1.3981,1.39768,1.39725,1.39683,1.3964,1.39597,1.39553,1.3951,1.39467,1.39423,1.3938,1.39375,1.39371,1.39366,1.39362,1.39357,1.39353,1.39348,1.39343,1.39339,1.39334,1.39329,1.39325,1.3932,1.39315,1.3931,1.39305,1.393,1.39296,1.39291,1.39286,1.39281,1.39276,1.39271,1.39265,1.3926,1.39255,1.3925,1.39245,1.3924,1.39235,1.39229,1.39224,1.39219,1.39214,1.39208,1.39203,1.39198,1.39192,1.39187,1.39182,1.39176,1.39171,1.39165,1.3916,1.39154,1.39149,1.39144,1.39138,1.39133,1.39127,1.39122,1.39116,1.39111,1.39105,1.391,1.39094,1.39088,1.39083,1.39077,1.39072,1.39066,1.39061,1.39055,1.3905,1.39044,1.39038,1.39033,1.39027,1.39022,1.39016,1.3901,1.39005,1.38999,1.38994,1.38988,1.38982,1.38977,1.38971,1.38966,1.3896,1.38954,1.38949,1.38943,1.38937,1.38932,1.38926,1.38921,1.38915,1.38909,1.38904,1.38898,1.38892,1.38887,1.38881,1.38875,1.3887,1.38864,1.38859,1.38853,1.38848,1.38842,1.38836,1.38831,1.38825,1.3882,1.38814,1.38808,1.38803,1.38797,1.38791,1.38786,1.3878,1.38775,1.38769,1.38764,1.38758,1.38752,1.38747,1.38741,1.38736,1.3873,1.38725,1.38719,1.38713,1.38708,1.38702,1.38697,1.38691,1.38686,1.3868,1.38675,1.38669,1.38664,1.38658,1.38653,1.38647,1.38642,1.38636,1.38631,1.38625,1.3862,1.38614,1.38609,1.38603,1.38598,1.38592,1.38587,1.38581,1.38576,1.3857,1.38565,1.3856,1.38554,1.38549,1.38543,1.38538,1.38532,1.38527,1.38521,1.38516,1.3851,1.38505,1.38499,1.38494,1.38489,1.38483,1.38478,1.38472,1.38467,1.38462
